"subID","trait","trialTotalT1","selfResp","outgroup","valence","desirability","category","interpersonal","observability","prevalence","clusterName","cluster","outDegree","inDegree","between","eigen","close","efficiency","transitivity","pageRank","Idx","inGsim","outGsim","inOutDiff"
60223,"Fair",50,5,"CSU LA","positive",6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,0.321495290672758,0.269287923418071,0.0522073672546864
60223,"Persistent",51,6,"CSU LA","positive",5.875,1.543,4.111,5.053,4.579,"Knowledgeable",1,36,28,498.944710670319,0.449481151709586,0.0040983606557377,0.629100529100529,0.175099206349206,0.00939256251880555,92,0.219212052933786,0.323377652630799,-0.104165599697013
60223,"Clear-headed",52,5,"CSU LA","positive",6.562,1.649,4.222,5.211,4.737,"Knowledgeable",1,29,54,534.857897220578,0.830608365580598,0.0043859649122807,0.694991789819376,0.194828092859242,0.0124472543722336,10,0.28183969620087,0.384047997899192,-0.102208301698322
60223,"Benevolent",53,5,"CSU LA","positive",5.938,1.906,4.833,4.316,4.368,"Respectful",2,12,16,53.756371241599,0.376244425504286,0.00363636363636364,0.810606060606061,0.349206349206349,0.0054464204348356,2,0.288019059380337,0.165785044876792,0.122234014503545
60223,"Verbal",54,5,"CSU LA","positive",5.562,1.888,5.389,5.947,5.421,"Outgoing",4,9,13,36.876096075773,0.155994056215584,0.00347222222222222,0.75,0.298701298701299,0.0039575143803844,140,0.187268139493376,0.110761434562282,0.0765067049310938
60223,"Elegant",55,4,"CSU LA","positive",5.188,1.197,4,5.421,3.579,"Level-headed",1,5,18,26.1614709804237,0.384286587923198,0.00359712230215827,0.783333333333333,0.383399209486166,0.00761332305849378,35,0.15806192366108,0.252530425513702,-0.0944685018526218
60223,"Humble",56,4,"CSU LA","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.326579993424739,0.254636334945948,0.0719436584787907
60223,"Considerate",57,4,"CSU LA","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.359548546467539,0.251768027527063,0.107780518940476
60223,"Smart",58,5,"CSU LA","positive",6.25,1.768,3.722,4.789,4.684,"Knowledgeable",1,38,29,372.924872500604,0.500519787488601,0.0040983606557377,0.615220483641536,0.159656264133876,0.0082465739623561,120,0.255107763370749,0.31289963758922,-0.0577918742184709
60223,"Thoughtful",59,5,"CSU LA","positive",6.312,1.323,5,4.368,4.895,"Thoughtful",3,69,27,518.799930247123,0.574395721853067,0.00454545454545455,0.663540778630293,0.197149122807018,0.00690525008818195,129,0.354437410255769,0.351747560710559,0.00268984954521012
60223,"Charitable",60,4,"CSU LA","positive",6,1.269,5.111,4.842,4.105,"Respectful",2,17,19,46.6963876189834,0.409219029291771,0.00373134328358209,0.785539215686274,0.404761904761905,0.00597085368126435,6,0.303951109741299,0.200731169044397,0.103219940696902
60223,"Quick-witted",61,3,"CSU LA","positive",5.75,1.736,5.333,5.474,4.389,"Outgoing",4,13,27,116.264877909061,0.425183804462489,0.00378787878787879,0.637179487179487,0.25,0.0093857628428914,103,0.262874784798199,0.219888873089958,0.0429859117082407
60223,"Mature",62,5,"CSU LA","positive",6.062,1.6,4.444,5.211,4.895,"Level-headed",1,25,26,186.578624767451,0.516147502404439,0.00396825396825397,0.695555555555556,0.258823529411765,0.00691718470863504,75,0.26717929870848,0.345201536305661,-0.0780222375971809
60223,"Accurate",63,4,"CSU LA","positive",5.75,1.829,3.778,4.737,4.053,"Knowledgeable",1,32,16,100.635186475914,0.330264664095946,0.00392156862745098,0.692204301075269,0.270390070921986,0.00482055687520874,1,0.221160853383976,0.361173549476086,-0.14001269609211
60223,"Composed",64,6,"CSU LA","positive",5.812,1.704,4.611,5.368,5.053,"Level-headed",1,25,14,78.4147241535696,0.250439887182731,0.00378787878787879,0.745,0.311740890688259,0.00404913050753292,15,0.198128519740785,0.345522192027223,-0.147393672286438
60223,"Practical",65,6,"CSU LA","positive",5.562,1.359,4.056,4.789,4.632,"Knowledgeable",1,36,23,266.124917177491,0.409671401284425,0.00404858299595142,0.683597883597884,0.249561659848042,0.00733530170457172,96,0.241738947751949,0.370311266780648,-0.128572319028698
60223,"Humorous",66,3,"CSU LA","positive",5.75,1.409,5.222,5.684,5.105,"Outgoing",4,9,14,8.36958038350343,0.209861157581484,0.00340136054421769,0.944444444444444,0.359683794466403,0.00488832024243793,63,0.232911376694578,0.0992853741642308,0.133626002530347
60223,"Compassionate",67,5,"CSU LA","positive",6.25,1.49,5.5,5.158,5.167,"Respectful",2,19,30,106.033488361386,0.570965120636685,0.00390625,0.752436647173489,0.273809523809524,0.00892628958246295,14,0.33617359327829,0.219051941522736,0.117121651755554
60223,"Scientific",68,3,"CSU LA","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,0.229002202999877,0.354024010524693,-0.125021807524816
60223,"Frank",69,6,"CSU LA","positive",5.125,1.741,5.167,5.105,4.421,"Thoughtful",3,20,11,112.946796588681,0.154999071244628,0.00374531835205993,0.67280701754386,0.243010752688172,0.00422416809416604,45,0.21837934951953,0.255355771763357,-0.0369764222438269
60223,"Refined",70,6,"CSU LA","positive",5.625,1.618,4.444,4.895,3.842,"Level-headed",1,32,23,347.551610759011,0.416818250714664,0.00408163265306122,0.659610215053763,0.255892255892256,0.00909762424788589,107,0.256215490425455,0.347196124924,-0.090980634498545
60223,"Persevering",71,4,"CSU LA","positive",5.812,1.724,3.556,4.737,4.895,"Knowledgeable",1,32,14,132.459646922014,0.223930975297283,0.00390625,0.651545698924731,0.232850241545894,0.00438246483171956,91,0.219700265386047,0.31753947654956,-0.0978392111635132
60223,"Versatile",72,5,"CSU LA","positive",6.188,1.249,4.222,5,4.737,"Thoughtful",3,5,5,4.30905870665892,0.0840339356806751,0.00333333333333333,0.5,0.355555555555556,0.00209454592680244,141,0.122212081010699,0.111554580387032,0.0106575006236664
60223,"Quiet",73,7,"CSU LA","positive",4.75,1.551,3.944,5.895,4.105,"Level-headed",2,10,12,27.7202176475074,0.231378066096541,0.003584229390681,0.72962962962963,0.316017316017316,0.00525201254242372,104,0.161630759652937,0.200492525656127,-0.0388617660031902
60223,"Self-critical",74,7,"CSU LA","positive",4.5,2.262,3.167,4.105,4.947,"Knowledgeable",1,12,11,37.0941636102678,0.179860134274557,0.00366300366300366,0.303030303030303,0.379446640316206,0.00279409367097313,114,0.182701585892281,0.252889779875367,-0.0701881939830864
60223,"Modern",75,6,"CSU LA","positive",5.188,1.345,3.278,4.789,5.526,"Knowledgeable",1,10,13,44.3812995008403,0.227696561702105,0.003584229390681,0.548148148148148,0.245059288537549,0.00462919095407435,76,0.166685048194784,0.20773471600032,-0.0410496678055354
60223,"Unselfish",76,4,"CSU LA","positive",5.5,2.015,4.889,4.895,3.737,"Respectful",2,25,33,128.261427598231,0.657596259946352,0.00401606425702811,0.765555555555556,0.302480338777979,0.00856227784363616,138,0.371504915237659,0.293345623194271,0.0781592920433885
60223,"Industrious",77,3,"CSU LA","positive",5.688,1.625,3.722,4.105,4.158,"Knowledgeable",1,20,18,162.208701726503,0.267276367457907,0.00380228136882129,0.68859649122807,0.251778093883357,0.0054569558343032,64,0.2089637083839,0.283507417109368,-0.0745437087254675
60223,"Mathematical",78,3,"CSU LA","positive",4.75,1.749,2.056,4.158,3.684,"Knowledgeable",1,11,40,75.8165344398818,0.658936656074996,0.00396825396825397,0.863636363636364,0.313725490196078,0.0101378487750132,74,0.215433012898196,0.381665740567558,-0.166232727669363
60223,"Good-tempered",79,4,"CSU LA","positive",6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.351472711505369,0.289726721898831,0.061745989606537
60223,"Sincere",80,5,"CSU LA","positive",6.25,1.74,5.333,4.526,5,"Respectful",2,30,36,375.115212598746,0.724167507655276,0.0040983606557377,0.742145593869732,0.236363636363636,0.0138986820669885,118,0.349887808066505,0.287261741955472,0.0626260661110334
60223,"Unenvious",81,3,"CSU LA","positive",5.625,1.759,4.778,3.684,3.316,"Respectful",2,0,12,0,0.31133559105958,0.00341296928327645,0,0.757575757575758,0.00484889082170123,135,0.199916626995158,0.13163016907751,0.0682864579176481
60223,"Knowledgeable",82,3,"CSU LA","positive",6.25,1.576,3.778,4.789,4.611,"Knowledgeable",1,56,27,569.864232677544,0.503065069335786,0.00431034482758621,0.657034632034632,0.178372024684102,0.0096179971567981,68,0.280775055570158,0.374903616358264,-0.0941285607881058
60223,"Understanding",83,6,"CSU LA","positive",6.562,1.667,5.111,4.632,5.053,"Respectful",2,33,20,130.23702431815,0.411702392468322,0.004,0.719381313131313,0.298984034833091,0.00488241668393915,134,0.332103779651172,0.291160779885993,0.0409429997651795
60223,"Fearless",84,4,"CSU LA","positive",5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.176198182708991,0.178729465129596,-0.00253128242060444
60223,"Generous",85,5,"CSU LA","positive",6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.354526829464795,0.247993751820372,0.106533077644423
60223,"Comfortable",86,7,"CSU LA","positive",6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348411,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.318554529485401,0.248641211070987,0.0699133184144147
60223,"Clean-cut",87,4,"CSU LA","positive",5.562,2.166,2.944,4.842,4.842,"Level-headed",1,3,11,4.80998700253689,0.221821524550868,0.00340136054421769,0.833333333333333,0.428571428571429,0.00385185555356201,9,0.120672379270993,0.192835619522385,-0.0721632402513924
60223,"Punctual",88,6,"CSU LA","positive",5.875,1.944,4.5,5.053,4.474,"Knowledgeable",1,20,15,61.5069516247955,0.261067597053955,0.0037593984962406,0.728947368421053,0.327731092436975,0.00412122368344309,101,0.194174492056361,0.335706840659456,-0.141532348603095
60223,"Eager",89,4,"CSU LA","positive",5.375,1.622,4.111,5.211,4.895,"Knowledgeable",1,3,5,4.67165392639932,0.0730338101696369,0.00316455696202532,0.833333333333333,0.214285714285714,0.0023550815481882,33,0.0771358368497901,0.0822656403717041,-0.00512980352191403
60223,"Good-natured",90,6,"CSU LA","positive",6.375,1.298,5.444,5.105,5.105,"Respectful",2,53,49,931.847591485618,0.964746287584322,0.00440528634361234,0.699806482825351,0.162298582799456,0.0158459126348983,55,0.382994423896057,0.310627748684022,0.0723666752120342
60224,"Contemplative",1,4,"CSU LA","positive",5.438,1.944,4.056,4.526,4.474,"Knowledgeable",1,16,5,7.56573127842254,0.0907498258370575,0.003584229390681,0.702777777777778,0.471428571428571,0.00173825718886824,21,0.195581623525943,0.209892470257985,-0.0143108467320424
60224,"Communicative",2,6,"CSU LA","positive",5.6,1.801,6.056,5.684,5.158,"Outgoing",4,20,13,132.852761457504,0.20883634924032,0.003690036900369,0.664035087719298,0.234848484848485,0.00495894733635368,13,0.192912643606272,0.239523158283575,-0.0466105146773029
60224,"Scientific",3,4,"CSU LA","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,0.272958956791088,0.311826969465886,-0.0388680126747982
60224,"Optimistic",4,7,"CSU LA","positive",5.938,1.833,5,5.263,5,"Thoughtful",3,13,17,160.553074676941,0.259925085186785,0.00371747211895911,0.636752136752137,0.222988505747126,0.00414103453916049,83,0.213847808299241,0.249509956687073,-0.0356621483878319
60224,"Helpful",5,7,"CSU LA","positive",6.562,1.091,5.667,5.632,5.053,"Respectful",2,30,18,113.56123205138,0.359138201649697,0.00389105058365759,0.73639846743295,0.289007092198582,0.005042467415703,59,0.279134552440992,0.274582038462617,0.00455251397837475
60224,"Quiet",6,3,"CSU LA","positive",4.75,1.551,3.944,5.895,4.105,"Level-headed",2,10,12,27.7202176475074,0.231378066096541,0.003584229390681,0.72962962962963,0.316017316017316,0.00525201254242372,104,0.18462307441773,0.174070989188831,0.0105520852288992
60224,"Honest",7,6,"CSU LA","positive",5.938,2.32,5.833,5,4.947,"Respectful",2,23,13,52.6596905077157,0.235155969499749,0.00374531835205993,0.760210803689065,0.284126984126984,0.00365832318464712,60,0.254694467944004,0.249224101889713,0.00547036605429127
60224,"Persistent",8,5,"CSU LA","positive",5.875,1.543,4.111,5.053,4.579,"Knowledgeable",1,36,28,498.944710670319,0.449481151709586,0.0040983606557377,0.629100529100529,0.175099206349206,0.00939256251880555,92,0.252811072406844,0.29253406743103,-0.0397229950241863
60224,"Unprejudiced",9,6,"CSU LA","positive",5.5,2.251,4.889,4.316,3.684,"Thoughtful",3,14,15,69.2948762209323,0.259549052384621,0.00367647058823529,0.813186813186813,0.248768472906404,0.00495383476804661,136,0.23100051743267,0.234541043314101,-0.00354052588143108
60224,"Eager",10,4,"CSU LA","positive",5.375,1.622,4.111,5.211,4.895,"Knowledgeable",1,3,5,4.67165392639932,0.0730338101696369,0.00316455696202532,0.833333333333333,0.214285714285714,0.0023550815481882,33,0.0707556633199137,0.0922061835244645,-0.0214505202045508
60224,"Cordial",11,6,"CSU LA","positive",5.938,1.853,5.778,5.211,4.684,"Respectful",2,17,26,123.441046102342,0.496646332568112,0.00387596899224806,0.751225490196078,0.292358803986711,0.00773738318444951,23,0.278413426136335,0.297875953157451,-0.0194625270211154
60224,"Purposeful",12,5,"CSU LA","positive",6,1.453,3.944,4.263,4.842,"Knowledgeable",1,28,37,449.47855784533,0.541196078807365,0.00416666666666667,0.698412698412698,0.217307692307692,0.0107428394843968,102,0.285508637564949,0.311804077540551,-0.0262954399756023
60224,"Orderly",13,5,"CSU LA","positive",5.438,1.611,3.944,5.053,4.778,"Knowledgeable",1,21,23,120.203004600514,0.443977658919966,0.00392156862745098,0.629761904761905,0.305496828752643,0.00627675724165693,84,0.27984292376183,0.297552408244397,-0.0177094844825675
60224,"Loyal",14,5,"CSU LA","positive",6.188,1.801,5.667,4.789,5.105,"Respectful",2,25,9,50.769203625119,0.16607591642832,0.00377358490566038,0.710555555555556,0.390374331550802,0.00302688490350389,72,0.266949977123678,0.272222437489661,-0.00527246036598311
60224,"Stable",15,6,"CSU LA","positive",6.25,1.417,4.222,5.211,5,"Level-headed",1,25,40,245.830769427642,0.695211210825393,0.00416666666666667,0.737777777777778,0.273557692307692,0.0101810170303627,123,0.331139665519105,0.368137780099939,-0.0369981145808341
60224,"Unenvious",16,5,"CSU LA","positive",5.625,1.759,4.778,3.684,3.316,"Respectful",2,0,12,0,0.31133559105958,0.00341296928327645,0,0.757575757575758,0.00484889082170123,135,0.177237850056957,0.152780808658608,0.0244570413983488
60224,"Perfectionistic",17,3,"CSU LA","positive",4.25,2.033,3.889,5.316,3.737,"Knowledgeable",1,22,34,198.824880761021,0.522144230843579,0.00398406374501992,0.725829725829726,0.233116883116883,0.008942663493361,90,0.259865102711037,0.300192292919959,-0.0403271902089221
60224,"Self-controlled",18,6,"CSU LA","positive",6,1.998,3.333,4.789,4.789,"Level-headed",1,52,23,286.896111380732,0.418783012144723,0.00431034482758621,0.652966314731021,0.23027027027027,0.00520553808610247,113,0.317652941675738,0.340540177938309,-0.0228872362625706
60224,"Constructive",19,6,"CSU LA","positive",5.8,1.435,4.882,4.842,4.737,"Knowledgeable",1,14,9,32.2193376948639,0.151911718908199,0.00359712230215827,0.732600732600733,0.367588932806324,0.00293099367048561,20,0.194083588874824,0.212025797234981,-0.0179422083601576
60224,"Good-tempered",20,7,"CSU LA","positive",6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.315988128693039,0.330213587613705,-0.0142254589206661
60224,"Sensitive",21,3,"CSU LA","positive",4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.249526655698247,0.249651740074439,-0.000125084376191631
60224,"Lively",22,6,"CSU LA","positive",5.688,1.435,4.833,5.316,5.421,"Outgoing",4,27,5,34.8290983115464,0.0509395036967075,0.00371747211895911,0.62630579297246,0.272177419354839,0.00222768401984187,71,0.191532440192996,0.212441626537191,-0.0209091863441957
60224,"Considerate",23,6,"CSU LA","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.308746295446057,0.306554759485493,0.00219153596056343
60224,"Democratic",24,6,"CSU LA","positive",5.5,1.437,4.556,4.474,4.632,"Level-headed",1,11,25,87.1900327140608,0.414664954255615,0.00381679389312977,0.630909090909091,0.282539682539683,0.00612415244800623,29,0.241259524843406,0.285039669857743,-0.0437801450143365
60224,"Sentimental",25,5,"CSU LA","positive",5.5,1.886,4.333,4.789,4.947,"Respectful",2,7,16,22.8177861780768,0.286397479610955,0.00350877192982456,0.928571428571429,0.268774703557312,0.00591624442302349,117,0.173323741152577,0.177741726423764,-0.00441798527118778
60224,"Versatile",26,4,"CSU LA","positive",6.188,1.249,4.222,5,4.737,"Thoughtful",3,5,5,4.30905870665892,0.0840339356806751,0.00333333333333333,0.5,0.355555555555556,0.00209454592680244,141,0.109473678128295,0.127975335215432,-0.0185016570871369
60224,"Well-spoken",27,5,"CSU LA","positive",5.75,2.304,5.611,5.947,4.579,"Thoughtful",3,18,19,161.246590619284,0.299631450616996,0.00381679389312977,0.696078431372549,0.258258258258258,0.00591019776448332,146,0.234736657268002,0.277440903815942,-0.0427042465479403
60224,"Economical",28,6,"CSU LA","positive",5.312,1.801,3.444,4.737,4.737,"Knowledgeable",1,6,10,10.5364730460196,0.162591364320794,0.00338983050847458,0.8,0.458333333333333,0.00350350695032403,34,0.157724947486148,0.183188777717612,-0.0254638302314635
60224,"Calm",29,5,"CSU LA","positive",6.25,1.453,4.389,5.526,4.947,"Thoughtful",3,35,28,405.691045694558,0.46867151023706,0.00403225806451613,0.700840336134454,0.18484383000512,0.010118780136895,3,0.291084182514426,0.295895562601633,-0.00481138008720677
60224,"Confident",30,5,"CSU LA","positive",6.5,1.551,4.667,5.632,4.947,"Thoughtful",3,20,16,100.430556818367,0.221801716953096,0.00380228136882129,0.676315789473684,0.255555555555556,0.00406357033086847,17,0.235635972343959,0.267593623447136,-0.0319576511031769
60224,"Healthy",31,6,"CSU LA","positive",6.188,1.873,3.611,5,4.895,"Thoughtful",3,6,7,19.3440739896768,0.117496593811046,0.00350877192982456,0.233333333333333,0.179487179487179,0.00302509733597523,58,0.14147960947626,0.13939080841527,0.00208880106099002
60224,"Humorous",32,6,"CSU LA","positive",5.75,1.409,5.222,5.684,5.105,"Outgoing",4,9,14,8.36958038350343,0.209861157581484,0.00340136054421769,0.944444444444444,0.359683794466403,0.00488832024243793,63,0.160747085368226,0.180302313837824,-0.0195552284695983
60224,"Unassuming",33,3,"CSU LA","positive",5.125,1.741,4.167,4.263,4.368,"Thoughtful",3,10,61,258.75856421638,0.98319296871146,0.00436681222707424,0.744444444444444,0.222132796780684,0.01790429839578,133,0.306179663455393,0.319951173931656,-0.0137715104762635
60224,"Unpretentious",34,5,"CSU LA","positive",5.812,1.844,4.444,4.474,4.263,"Thoughtful",3,17,28,124.093685766565,0.500597508607674,0.00393700787401575,0.761029411764706,0.344444444444444,0.0088463860181963,137,0.306080099094525,0.321841821823949,-0.0157617227294249
60224,"Elegant",35,4,"CSU LA","positive",5.188,1.197,4,5.421,3.579,"Level-headed",1,5,18,26.1614709804237,0.384286587923198,0.00359712230215827,0.783333333333333,0.383399209486166,0.00761332305849378,35,0.208343314055524,0.196304262467958,0.0120390515875655
60224,"Respectable",36,6,"CSU LA","positive",6.188,1.131,5.333,5.316,4.842,"Thoughtful",3,46,26,351.264244315982,0.521046148294945,0.00427350427350427,0.679549114331723,0.238262910798122,0.00686955385707386,109,0.331139820737554,0.350464377342753,-0.0193245566051984
60224,"Foresighted",37,4,"CSU LA","positive",5.938,1.9,3.722,4.053,3.737,"Knowledgeable",1,22,14,47.3087810287856,0.24323909391764,0.00380228136882129,0.717893217893218,0.371428571428571,0.00344782385297445,44,0.236197060510521,0.277517959075851,-0.0413208985653306
60224,"Thoughtful",38,7,"CSU LA","positive",6.312,1.323,5,4.368,4.895,"Thoughtful",3,69,27,518.799930247123,0.574395721853067,0.00454545454545455,0.663540778630293,0.197149122807018,0.00690525008818195,129,0.342190092152063,0.368774088244498,-0.0265839960924354
60224,"Industrious",39,4,"CSU LA","positive",5.688,1.625,3.722,4.105,4.158,"Knowledgeable",1,20,18,162.208701726503,0.267276367457907,0.00380228136882129,0.68859649122807,0.251778093883357,0.0054569558343032,64,0.225641149684823,0.271941838323702,-0.0463006886388781
60224,"Fearless",40,3,"CSU LA","positive",5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.168347980915052,0.190340618904657,-0.0219926379896049
60224,"Lenient",41,6,"CSU LA","positive",5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.230802187281108,0.217360098177174,0.0134420891039337
60224,"Humble",42,6,"CSU LA","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.292873088898472,0.290916074437708,0.00195701446076374
60224,"Witty",43,4,"CSU LA","positive",5.938,1.9,5.222,5.211,3.684,"Outgoing",4,13,20,66.4219592992291,0.313465938347183,0.0037037037037037,0.777777777777778,0.25,0.00710876507397689,148,0.204161669603258,0.222278875875115,-0.018117206271857
60224,"Accurate",44,6,"CSU LA","positive",5.75,1.829,3.778,4.737,4.053,"Knowledgeable",1,32,16,100.635186475914,0.330264664095946,0.00392156862745098,0.692204301075269,0.270390070921986,0.00482055687520874,1,0.274793341552845,0.307634213250339,-0.0328408716974936
60224,"Normal",45,7,"CSU LA","positive",5.5,1.249,4.222,4.842,5.211,"Thoughtful",3,13,15,57.1555845541301,0.254210304869962,0.00371747211895911,0.361111111111111,0.28042328042328,0.00460976923684373,81,0.22265474539249,0.234916861188019,-0.0122621157955288
60224,"Unselfish",46,7,"CSU LA","positive",5.5,2.015,4.889,4.895,3.737,"Respectful",2,25,33,128.261427598231,0.657596259946352,0.00401606425702811,0.765555555555556,0.302480338777979,0.00856227784363616,138,0.328281157852002,0.342179622737194,-0.0138984648851924
60224,"Reserved",47,5,"CSU LA","positive",4.625,1.59,3.833,5.316,4.368,"Level-headed",1,20,9,70.7284377153017,0.1760860248086,0.0036231884057971,0.710526315789474,0.278325123152709,0.00420768498247037,108,0.221511848717118,0.213492959627001,0.00801888909011619
60224,"Prompt",48,4,"CSU LA","positive",5.688,1.691,4,5.056,4.722,"Knowledgeable",1,10,14,22.8071607060365,0.222958244774219,0.00359712230215827,0.711111111111111,0.344202898550725,0.00355918372820016,99,0.194481238894338,0.216386537407793,-0.0219052985134556
60224,"Philosophical",49,3,"CSU LA","positive",5.25,1.312,4.176,4.368,3.789,"Knowledgeable",1,16,13,76.5414977148385,0.250282868738651,0.00367647058823529,0.618055555555556,0.278325123152709,0.00450247671341388,93,0.210759117071136,0.223441183061954,-0.0126820659908181
60224,"Persevering",50,4,"CSU LA","positive",5.812,1.724,3.556,4.737,4.895,"Knowledgeable",1,32,14,132.459646922014,0.223930975297283,0.00390625,0.651545698924731,0.232850241545894,0.00438246483171956,91,0.257430953307296,0.279766071016552,-0.0223351177092556
60224,"Lucky",51,7,"CSU LA","positive",5.75,1.543,3.111,4.105,3.789,"Thoughtful",3,4,2,1.14526622754191,0.0242978613950386,0.00328947368421053,0.833333333333333,0.533333333333333,0.00140508799076347,73,0.0928410015332195,0.100439151291012,-0.00759814975779208
60224,"Capable",52,6,"CSU LA","positive",6.25,1.197,4.167,5.105,5.105,"Knowledgeable",1,31,20,171.842091467649,0.361612805722546,0.00396825396825397,0.701433691756272,0.276862745098039,0.00566869409862273,4,0.292370528130336,0.327135981803266,-0.0347654536729305
60224,"Faithful",53,4,"CSU LA","positive",5.938,1.298,5.111,4.263,5,"Respectful",2,8,28,68.9089474256226,0.512480804260637,0.00381679389312977,0.660714285714286,0.317460317460317,0.00794510474418062,41,0.260050792365928,0.280456981030191,-0.0204061886642638
60224,"Subtle",54,4,"CSU LA","positive",5.312,1.505,4.333,4.105,3.789,"Level-headed",1,6,18,32.523813696996,0.303454661956391,0.00366300366300366,0.755555555555556,0.394927536231884,0.00599447914366832,127,0.228070219734333,0.233438198906579,-0.00536797917224635
60224,"Outspoken",55,3,"CSU LA","positive",5.438,1.539,5.556,5.263,5.316,"Outgoing",4,23,6,59.2344362173084,0.0703570858371651,0.0036231884057971,0.682806324110672,0.253694581280788,0.0026771078680561,87,0.169000887030911,0.180737521722029,-0.011736634691118
60224,"Gentle",56,6,"CSU LA","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.252143637441683,0.253293078722914,-0.00114944128123107
60224,"Prideful",57,6,"CSU LA","positive",4.312,1.853,3.833,4.737,5.263,"Thoughtful",3,7,11,34.9814731207201,0.139809296496503,0.00359712230215827,0.73015873015873,0.287581699346405,0.00430504419151024,98,0.179211354193406,0.181966032665429,-0.00275467847202265
60224,"Nice",58,7,"CSU LA","positive",6.25,1.519,5.611,5,5.053,"Respectful",2,29,32,270.035337036305,0.642962521592631,0.00403225806451613,0.729885057471264,0.244808743169399,0.0101178156081194,80,0.287417452761251,0.299750412736176,-0.0123329599749256
60224,"Flexible",59,7,"CSU LA","positive",5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.271701165553075,0.302977736827036,-0.0312765712739615
60224,"Skillful",60,6,"CSU LA","positive",6.125,1.237,3.444,4.632,4.842,"Knowledgeable",1,27,18,107.130483396343,0.296317455919381,0.00390625,0.704178537511871,0.268686868686869,0.00443144846127314,119,0.267429279135906,0.315072397938851,-0.0476431188029443
60224,"Well-mannered",61,6,"CSU LA","positive",6.188,1.724,5.556,5.632,5,"Respectful",2,29,13,46.4892686935546,0.322779742666697,0.00384615384615385,0.740147783251232,0.349593495934959,0.00413324263267652,143,0.288438471812982,0.294391694487915,-0.00595322267493309
60224,"Courageous",62,4,"CSU LA","positive",6.062,1.249,4.611,4.842,4.222,"Thoughtful",3,18,15,136.658337454207,0.227569757912164,0.00378787878787879,0.62363834422658,0.272727272727273,0.00584897813908511,24,0.218550373772447,0.24788512188949,-0.0293347481170437
60224,"Hospitable",63,4,"CSU LA","positive",6,1.766,5.444,5.263,5.158,"Respectful",2,12,35,89.4934410710167,0.698002012053014,0.00395256916996047,0.707070707070707,0.324699352451434,0.0119851319651691,61,0.289105539853071,0.306998530891536,-0.0178929910384646
